IP Address,Geolocation,User Agent,Session Duration,Data Transfer Volume,Packet Sizes,Timestamp,Error Code,Protocol,proxy_check,Label
158.179.9.121,Iraq,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",3128.774822883617,57.65725420038929,1026.8218948488047,2024-02-06 00:11:38,302,TCP,1,1
60.36.79.34,Uzbekistan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",129.93656235713905,57.999781046389025,1032.0072259166477,2023-12-30 01:24:16,200,TCP,1,1
16.122.94.248,India,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",3299.2288093694788,1.56558989323245,1369.7554989340429,2020-03-19 20:53:08,301,TCP,1,1
179.181.184.255,Pakistan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",3535.772311697202,45.80995379323698,1571.0594120659403,2022-11-07 08:20:16,302,TCP,1,1
101.84.32.93,Philippines,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",947.398083147879,185.97549794961495,1459.4630579329187,2022-10-24 11:37:00,302,HTTPS,1,1
201.215.40.246,Turkey,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",2435.4630731711623,155.8470131169949,841.1417785327733,2022-01-26 14:48:47,302,HTTPS,1,1
47.123.230.176,Pakistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,1248.563353232379,5.124397396842314,1570.6245806838792,2022-11-13 06:24:03,301,TCP,1,1
97.28.32.10,Vietnam,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,3535.198947234936,169.36727296294762,721.8241403599404,2020-08-04 16:16:50,200,TCP,1,1
155.159.5.122,Iran,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,2672.369819884943,61.121252340476744,271.4958908310042,2021-10-07 01:43:18,503,TCP,1,1
67.79.205.181,Iraq,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,237.2697545524739,51.88602934503392,323.67050665161946,2020-01-21 23:46:29,301,TCP,1,1
181.177.178.188,Saudi Arabia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",298.40750880098113,175.52156579164782,1472.436149792708,2020-11-02 00:47:09,302,TCP,1,1
212.221.27.252,Turkey,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",144.19884927383248,65.50508954648741,1227.569192956812,2021-04-17 06:35:03,200,HTTPS,1,1
203.14.14.219,Afghanistan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",2518.7714541100404,100.7731762031697,1067.929362647945,2023-07-13 01:30:16,301,HTTPS,1,1
172.172.223.210,India,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",2463.146037977817,176.59674100495195,518.8873319224872,2020-01-24 12:55:25,200,TCP,1,1
35.88.114.239,Philippines,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",1595.495952523487,29.29611865106274,708.4311860255384,2021-04-03 04:25:49,301,HTTP,1,1
108.151.205.68,China,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,1931.3646057491392,38.95202483673915,1164.0919026079719,2023-07-11 21:22:28,200,TCP,1,1
142.228.152.190,India,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",3451.260075765184,120.28546342863385,694.0768576724682,2022-12-27 04:34:36,301,TCP,1,1
90.94.166.136,Pakistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,3226.5366174542646,168.51082991099676,596.1912286388543,2021-02-11 05:11:22,503,HTTPS,1,1
42.44.208.118,Turkey,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",2544.844537294364,102.81656301079842,1333.7560509494556,2023-05-05 09:52:31,302,HTTPS,1,1
86.46.133.114,Nepal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1538.036418708433,115.7911562161275,758.6089178411835,2020-12-14 11:24:57,301,HTTPS,1,1
182.237.84.213,Iran,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1781.3077574901845,102.56941520533755,1534.436228852952,2020-12-14 15:40:07,302,HTTPS,1,1
118.216.24.128,Pakistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,2603.227829047309,184.31383170748305,373.9773322373264,2022-07-30 13:10:11,503,HTTP,1,1
173.37.231.171,Vietnam,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",1414.0373843794607,190.43565490629442,922.6332615295373,2023-05-27 21:58:29,503,HTTP,1,1
198.235.125.50,Japan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",456.5125738950638,152.5333134902142,912.8631017074329,2022-11-16 07:58:13,200,TCP,1,1
70.74.142.22,India,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,72.08055089243636,160.66415502597314,1029.9930193838125,2022-07-24 18:36:10,302,HTTP,1,1
2.151.151.134,Bangladesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",3567.1943414144343,46.00603601400587,1478.4936659501248,2021-10-04 16:09:03,302,HTTP,1,1
149.109.130.200,Afghanistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,904.8445379537736,152.47471377516837,1322.6714979539715,2023-10-14 08:58:18,301,TCP,1,1
162.96.114.117,Myanmar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",657.0987748279098,146.45248340390782,1792.8765422155282,2021-12-07 11:15:59,302,HTTPS,1,1
211.149.144.213,Bangladesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",1920.3749382157719,85.79107530129262,769.0989954734913,2023-03-22 01:20:58,302,HTTPS,1,1
182.225.199.200,Iran,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",670.4494018586765,122.13917355203797,590.073139576552,2021-06-06 09:03:05,301,TCP,1,1
180.206.100.99,Bangladesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",2630.8689865059955,68.90224080252554,1139.82093259503,2023-09-02 04:12:18,200,TCP,1,1
77.97.148.26,Uzbekistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,2606.1532857519237,190.11295562862972,1555.2835016349873,2021-07-15 00:13:38,301,HTTP,1,1
143.78.181.128,Philippines,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",2953.1708508583724,128.21110767631583,747.2573099735172,2021-03-10 03:44:17,503,HTTPS,1,1
107.137.62.39,Nepal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",522.7117650316469,131.99486635880893,1608.088455803079,2023-03-17 21:23:27,301,HTTPS,1,1
121.40.61.85,Myanmar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1099.3512555847267,48.628279902057955,434.0886953594256,2020-04-09 13:57:12,503,TCP,1,1
171.24.141.218,Nepal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",1296.9835574029403,15.935232450046573,731.7873571932299,2023-07-08 01:38:06,503,TCP,1,1
76.116.154.124,India,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",379.2036434902794,68.50311581938904,1297.4653184268104,2021-10-08 19:22:40,301,HTTP,1,1
9.82.255.231,Yemen,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1655.7638019294993,152.93407166539538,928.8428046547419,2022-12-11 06:29:00,301,HTTPS,1,1
168.205.89.155,Bangladesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",750.1422544264742,40.56772229436811,1785.4281066793164,2021-06-30 11:51:57,503,HTTPS,1,1
24.111.209.122,Japan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",2552.418029588213,88.79962653418343,1185.754403674779,2022-06-30 04:58:34,302,HTTP,1,1
217.140.137.168,Iran,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1263.389545065694,88.95321700402596,1025.1251619484658,2023-09-18 01:11:48,301,TCP,1,1
154.138.191.230,Turkey,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",2312.0817904579876,162.4246252263816,764.0335304560055,2020-11-23 16:34:06,503,HTTPS,1,1
51.235.73.243,Malaysia,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",1481.4618072731018,71.14153539514945,1148.7610573514503,2020-01-07 15:40:49,503,HTTPS,1,1
48.135.125.78,Saudi Arabia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",2596.675548386825,85.4450524495542,684.1530671652081,2024-02-27 16:23:23,200,TCP,1,1
80.16.28.201,Japan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",913.8148038093562,123.97617411269022,1155.681281844789,2024-02-23 08:39:40,302,HTTP,1,1
198.22.97.180,Afghanistan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",2909.6802203682682,155.7134066933159,1263.1812189756,2023-06-25 11:23:05,302,TCP,1,1
115.14.16.111,Pakistan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",1151.5441965681648,91.6284051515753,1173.2577600777809,2023-11-15 01:38:18,200,HTTP,1,1
11.15.89.68,Turkey,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",2718.023091119444,34.40674565398099,1642.6483246748373,2023-01-07 10:53:59,301,HTTP,1,1
200.99.202.37,Nepal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",921.6319556910133,8.939931462966959,1689.1421173470612,2021-04-30 18:44:47,200,HTTP,1,1
27.130.203.139,Uzbekistan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",1208.1658952075084,110.3726583628379,478.7279564833086,2020-09-20 07:47:10,301,HTTP,1,1
100.157.145.253,Indonesia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",330.21246243761726,39.09662238296614,723.6050865649795,2022-12-04 14:51:54,301,HTTPS,1,1
89.103.99.152,Pakistan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",467.46403520470943,113.51688693389205,1573.205279925151,2023-11-15 14:03:27,301,HTTP,1,1
184.32.253.153,Bangladesh,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",1948.6982756951124,12.08257835950563,517.6421099494078,2020-06-08 15:14:53,302,HTTPS,1,1
65.39.72.77,Japan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",3427.5769858174694,197.33478819039783,190.5184428731751,2021-05-20 22:47:34,503,HTTPS,1,1
91.179.9.224,Saudi Arabia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",2207.534628795836,169.12729320589096,1390.668912021413,2023-06-12 08:57:52,302,HTTPS,1,1
170.95.233.3,Yemen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",765.1800733316406,117.53517483999043,915.3454994916916,2023-02-06 10:46:32,302,HTTP,1,1
213.77.116.57,Nepal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",746.3438721501869,106.73098490471007,679.9509830685223,2020-11-12 19:41:58,200,HTTP,1,1
146.25.152.74,Indonesia,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",460.1103869876267,134.69869705637402,1113.643692010411,2021-10-03 20:26:06,200,TCP,1,1
146.73.108.238,Myanmar,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",3047.093005902279,6.038000787927012,632.5318100366829,2021-05-12 13:41:35,301,TCP,1,1
38.3.215.20,Pakistan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",2816.1018118916913,182.9989048620435,1451.400054613774,2021-04-20 21:27:36,200,HTTPS,1,1
165.157.4.182,Japan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",1081.037621467246,77.62529982972514,799.008464281147,2021-08-13 11:59:23,302,HTTPS,1,1
9.180.239.196,Nepal,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/99.0.1150.37 Safari/537.36",2673.3180400251335,123.52910563266357,1048.3081054918982,2021-10-11 09:19:23,503,TCP,0,0
2.177.30.242,Pakistan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,192.87289958985792,62.23137860378272,1728.6664367869273,2022-08-10 12:58:43,200,HTTPS,0,0
55.238.238.19,Malaysia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",1488.3939314611976,21.42790456868939,876.7726812431447,2022-03-03 00:51:24,200,HTTP,0,0
